reference_id,frame_index,timestamp_seconds,image_path,telemetry_block_index,drone_lat,drone_lon,rel_alt_m,abs_alt_m,manual_height_above_takeoff_m,manual_camera_angle_deg,local_x_m,local_y_m,feature_type,feature_path,feature_status
4cf8d389-690a-422e-9621-e1b8f17f3615,4436,148.0,frames/frame_004436.jpg,4436,32.106028,35.205451,119.9,829.942,120.0,45.0,-402.48693334706667,378.5079461754983,orb,features/frame_004436_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4466,149.0,frames/frame_004466.jpg,4466,32.106039,35.205578,119.9,829.942,120.0,45.0,-390.5244150841327,379.7310917125642,orb,features/frame_004466_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4496,150.0,frames/frame_004496.jpg,4496,32.10605,35.205705,119.9,829.942,120.0,45.0,-378.561896821868,380.95423724963007,orb,features/frame_004496_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4525,151.0,frames/frame_004525.jpg,4526,32.10606,35.205832,119.9,829.942,120.0,45.0,-366.5993785596033,382.066187737369,orb,features/frame_004525_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4555,152.0,frames/frame_004555.jpg,4556,32.106069,35.205959,119.9,829.942,120.0,45.0,-354.63686029733856,383.06694317657104,orb,features/frame_004555_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4585,153.0,frames/frame_004585.jpg,4586,32.10608,35.206085,119.9,829.942,120.0,45.0,-342.7685350920199,384.2900887136369,orb,features/frame_004585_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4615,154.0,frames/frame_004615.jpg,4616,32.10609,35.206212,119.9,829.942,120.0,45.0,-330.80601682975515,385.4020392021659,orb,features/frame_004615_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4645,155.0,frames/frame_004645.jpg,4646,32.106099,35.206338,119.9,829.942,120.0,45.0,-318.93769162443647,386.40279464136796,orb,features/frame_004645_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4675,156.0,frames/frame_004675.jpg,4676,32.106099,35.206461,119.9,829.942,120.0,45.0,-307.3519455912945,386.40279464136796,orb,features/frame_004675_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4705,157.0,frames/frame_004705.jpg,4706,32.106091,35.206582,119.9,829.942,120.0,45.0,-295.9545856720446,385.5132342507028,orb,features/frame_004705_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4735,158.0,frames/frame_004735.jpg,4736,32.106076,35.206703,119.9,829.942,120.0,45.0,-284.55722575279464,383.84530851869937,orb,features/frame_004735_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4765,159.0,frames/frame_004765.jpg,4766,32.10606,35.206824,119.9,829.942,120.0,45.0,-273.1598658335447,382.066187737369,orb,features/frame_004765_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4795,160.0,frames/frame_004795.jpg,4796,32.106022,35.206922,119.9,829.942,120.0,45.0,-263.928946229408,377.84077588269696,orb,features/frame_004795_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4825,161.0,frames/frame_004825.jpg,4826,32.105976,35.207014,119.9,829.942,120.0,45.0,-255.263184968286,372.7258036365696,orb,features/frame_004825_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4855,162.0,frames/frame_004855.jpg,4856,32.105917,35.20708,119.9,829.942,120.0,45.0,-249.04644319445387,366.16529575630267,orb,features/frame_004855_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4885,163.0,frames/frame_004885.jpg,4886,32.105853,35.207113,119.9,829.942,120.0,45.0,-245.9380723072032,359.0488126325613,orb,features/frame_004885_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4915,164.0,frames/frame_004915.jpg,4916,32.10579,35.207124,119.9,829.942,120.0,45.0,-244.90194867811965,352.04352455656675,orb,features/frame_004915_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4945,165.0,frames/frame_004945.jpg,4946,32.105711,35.207133,119.9,829.942,120.0,45.0,-244.05421116359742,343.2591157000318,orb,features/frame_004945_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,4975,166.0,frames/frame_004975.jpg,4976,32.105623,35.207142,119.9,829.942,120.0,45.0,-243.2064736490752,333.4739514042949,orb,features/frame_004975_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5005,167.0,frames/frame_005005.jpg,5006,32.105528,35.20715,119.9,829.942,120.0,45.0,-242.45292919149907,322.91042176642964,orb,features/frame_005005_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5035,168.0,frames/frame_005035.jpg,5035,32.105429,35.207158,119.9,829.942,120.0,45.0,-241.6993847339229,311.9021119336268,orb,features/frame_005035_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5065,169.0,frames/frame_005065.jpg,5065,32.105326,35.207167,119.9,829.942,120.0,45.0,-240.85164721940072,300.4490219050964,orb,features/frame_005065_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5095,170.0,frames/frame_005095.jpg,5095,32.105221,35.207174,119.9,829.942,120.0,45.0,-240.1922958187706,288.7735417794922,orb,features/frame_005095_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5125,171.0,frames/frame_005125.jpg,5125,32.105115,35.207182,119.8,829.842,120.0,45.0,-239.43875136119442,276.98686660456104,orb,features/frame_005125_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5155,172.0,frames/frame_005155.jpg,5155,32.105007,35.207189,119.8,829.842,120.0,45.0,-238.7793999612336,264.97780133255617,orb,features/frame_005155_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5185,173.0,frames/frame_005185.jpg,5185,32.104899,35.207195,119.9,829.942,120.0,45.0,-238.21424161821875,252.96873606055132,orb,features/frame_005185_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5215,174.0,frames/frame_005215.jpg,5215,32.104791,35.207201,119.9,829.942,120.0,45.0,-237.64908327520396,240.95967078775638,orb,features/frame_005215_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5245,175.0,frames/frame_005245.jpg,5245,32.104683,35.207207,119.9,829.942,120.0,45.0,-237.08392493218918,228.9506055157515,orb,features/frame_005245_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5275,176.0,frames/frame_005275.jpg,5275,32.104575,35.207214,119.9,829.942,120.0,45.0,-236.42457353155902,216.94154024295653,orb,features/frame_005275_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5305,177.0,frames/frame_005305.jpg,5305,32.104475,35.207234,119.9,829.942,120.0,45.0,-234.54071238795328,205.82203536161686,orb,features/frame_005305_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5335,178.0,frames/frame_005335.jpg,5335,32.104396,35.207278,119.9,829.942,120.0,45.0,-230.39621787161903,197.03762650508196,orb,features/frame_005335_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5365,179.0,frames/frame_005365.jpg,5365,32.104338,35.207338,119.9,829.942,120.0,45.0,-224.74463444080172,190.5883136733519,orb,features/frame_005365_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5395,180.0,frames/frame_005395.jpg,5395,32.104286,35.207408,119.9,829.942,120.0,45.0,-218.1511204378469,184.80617113521328,orb,features/frame_005395_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5425,181.0,frames/frame_005425.jpg,5425,32.104227,35.207486,119.9,829.942,120.0,45.0,-210.80406197731588,178.24566325494632,orb,features/frame_005425_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5455,182.0,frames/frame_005455.jpg,5455,32.104164,35.207572,119.9,829.942,120.0,45.0,-202.70345905987807,171.24037517895175,orb,features/frame_005455_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5485,183.0,frames/frame_005485.jpg,5485,32.104098,35.207661,119.9,829.942,120.0,45.0,-194.3202769702635,163.90150195734657,orb,features/frame_005485_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5514,184.0,frames/frame_005514.jpg,5515,32.104031,35.207753,119.9,829.942,120.0,45.0,-185.6545157098108,156.45143368641445,orb,features/frame_005514_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5544,185.0,frames/frame_005544.jpg,5545,32.103963,35.207848,119.9,829.942,120.0,45.0,-176.70617527718144,148.89017036694545,orb,features/frame_005544_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5574,186.0,frames/frame_005574.jpg,5575,32.103895,35.207944,119.9,829.942,120.0,45.0,-167.66364178760608,141.32890704747646,orb,features/frame_005574_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5604,187.0,frames/frame_005604.jpg,5605,32.103833,35.208043,119.8,829.842,120.0,45.0,-158.338529125854,134.43481402080883,orb,features/frame_005604_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5634,188.0,frames/frame_005634.jpg,5635,32.103771,35.208144,119.8,829.842,120.0,45.0,-148.82503035087913,127.5407209941412,orb,features/frame_005634_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5664,189.0,frames/frame_005664.jpg,5665,32.103708,35.208245,119.8,829.842,120.0,45.0,-139.31153157523497,120.53543291814661,orb,features/frame_005664_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5694,190.0,frames/frame_005694.jpg,5695,32.103645,35.208347,119.8,829.842,120.0,45.0,-129.7038397419755,113.53014484294212,orb,features/frame_005694_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5724,191.0,frames/frame_005724.jpg,5725,32.103582,35.208449,119.8,829.842,120.0,45.0,-120.0961479093853,106.52485676773763,orb,features/frame_005724_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5754,192.0,frames/frame_005754.jpg,5755,32.103518,35.208552,119.8,829.842,120.0,45.0,-110.39426301984905,99.40837364320619,orb,features/frame_005754_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5784,193.0,frames/frame_005784.jpg,5785,32.103455,35.208654,119.8,829.842,120.0,45.0,-100.78657118658957,92.40308556721159,orb,features/frame_005784_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5814,194.0,frames/frame_005814.jpg,5815,32.103391,35.208757,119.8,829.842,120.0,45.0,-91.08468629705334,85.28660244347023,orb,features/frame_005814_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5844,195.0,frames/frame_005844.jpg,5845,32.103328,35.20886,119.8,829.842,120.0,45.0,-81.38280140684782,78.28131436747566,orb,features/frame_005844_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5874,196.0,frames/frame_005874.jpg,5875,32.103265,35.208963,119.8,829.842,120.0,45.0,-71.68091651731159,71.27602629227117,orb,features/frame_005874_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5904,197.0,frames/frame_005904.jpg,5905,32.103225,35.209066,119.8,829.842,120.0,45.0,-61.97903162710606,66.82822433973529,orb,features/frame_005904_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5934,198.0,frames/frame_005934.jpg,5935,32.103219,35.20916,119.8,829.842,120.0,45.0,-53.124884252092045,66.16105404693393,orb,features/frame_005934_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5964,199.0,frames/frame_005964.jpg,5965,32.103237,35.209235,119.9,829.942,120.0,45.0,-46.06040496306845,68.16256492533803,orb,features/frame_005964_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,5994,200.0,frames/frame_005994.jpg,5995,32.103265,35.209315,119.9,829.942,120.0,45.0,-38.52496038864538,71.27602629227117,orb,features/frame_005994_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6024,201.0,frames/frame_006024.jpg,6024,32.103299,35.209406,119.9,829.942,120.0,45.0,-29.95339218446947,75.05665795200566,orb,features/frame_006024_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6054,202.0,frames/frame_006054.jpg,6054,32.103338,35.209506,119.8,829.842,120.0,45.0,-20.534086466440634,79.39326485600466,orb,features/frame_006054_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6084,203.0,frames/frame_006084.jpg,6084,32.103379,35.209611,119.8,829.842,120.0,45.0,-10.643815461673759,83.9522618570774,orb,features/frame_006084_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6114,204.0,frames/frame_006114.jpg,6114,32.103422,35.209718,119.8,829.842,120.0,45.0,-0.5651583430148018,88.73364895680405,orb,features/frame_006114_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6144,205.0,frames/frame_006144.jpg,6144,32.103465,35.209828,119.9,829.942,120.0,45.0,9.796077947151556,93.51503605574061,orb,features/frame_006144_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6174,206.0,frames/frame_006174.jpg,6174,32.103509,35.20994,119.8,829.842,120.0,45.0,20.345700351879277,98.40761820400411,orb,features/frame_006174_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6204,207.0,frames/frame_006204.jpg,6204,32.103554,35.210052,119.8,829.842,120.0,45.0,30.895322755937713,103.4113954008045,orb,features/frame_006204_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6234,208.0,frames/frame_006234.jpg,6234,32.1036,35.210166,119.8,829.842,120.0,45.0,41.633331275226794,108.52636764614174,orb,features/frame_006234_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6264,209.0,frames/frame_006264.jpg,6264,32.103646,35.21028,119.9,829.942,120.0,45.0,52.371339793846595,113.64133989147899,orb,features/frame_006264_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6294,210.0,frames/frame_006294.jpg,6294,32.103692,35.210394,119.9,829.942,120.0,45.0,63.10934831313568,118.7563121376063,orb,features/frame_006294_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6324,211.0,frames/frame_006324.jpg,6324,32.103738,35.210508,119.9,829.942,120.0,45.0,73.84735683175548,123.87128438294356,orb,features/frame_006324_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6354,212.0,frames/frame_006354.jpg,6354,32.103785,35.210622,119.9,829.942,120.0,45.0,84.58536535104456,129.09745167760775,orb,features/frame_006354_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6384,213.0,frames/frame_006384.jpg,6384,32.103831,35.210737,119.9,829.942,120.0,45.0,95.41756692727967,134.212423922945,orb,features/frame_006384_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6414,214.0,frames/frame_006414.jpg,6414,32.103883,35.210843,119.9,829.942,120.0,45.0,105.40203098832332,139.99456646187372,orb,features/frame_006414_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6444,215.0,frames/frame_006444.jpg,6444,32.103945,35.21092,120.1,830.142,120.0,45.0,112.65489639190825,146.88865948854135,orb,features/frame_006444_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6474,216.0,frames/frame_006474.jpg,6474,32.104013,35.210986,120.2,830.242,120.0,45.0,118.87163816574036,154.44992280801034,orb,features/frame_006474_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6503,217.0,frames/frame_006503.jpg,6504,32.104086,35.211055,120.2,830.242,120.0,45.0,125.37095911174916,162.56716137174382,orb,features/frame_006503_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6533,218.0,frames/frame_006533.jpg,6534,32.104162,35.2111,120.3,830.342,120.0,45.0,129.60964668502945,171.017985081878,orb,features/frame_006533_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6563,219.0,frames/frame_006563.jpg,6564,32.104236,35.211113,120.3,830.342,120.0,45.0,130.83415642800506,179.2464186941484,orb,features/frame_006563_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6593,220.0,frames/frame_006593.jpg,6594,32.104314,35.21112,120.3,830.342,120.0,45.0,131.49350782863522,187.9196325021464,orb,features/frame_006593_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6623,221.0,frames/frame_006623.jpg,6624,32.1044,35.211128,120.3,830.342,120.0,45.0,132.24705228621139,197.4824067000195,orb,features/frame_006623_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6653,222.0,frames/frame_006653.jpg,6654,32.104494,35.211136,120.3,830.342,120.0,45.0,133.00059674378753,207.9347412893479,orb,features/frame_006653_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6683,223.0,frames/frame_006683.jpg,6684,32.104592,35.21114,120.4,830.442,120.0,45.0,133.377368972241,218.83185607282377,orb,features/frame_006683_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6713,224.0,frames/frame_006713.jpg,6714,32.104677,35.211117,120.4,830.442,120.0,45.0,131.21092865712782,228.28343522295012,orb,features/frame_006713_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6743,225.0,frames/frame_006743.jpg,6744,32.104732,35.211067,120.4,830.442,120.0,45.0,126.50127579777876,234.3991629074894,orb,features/frame_006743_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6773,226.0,frames/frame_006773.jpg,6774,32.104752,35.211005,120.4,830.442,120.0,45.0,120.6613062524001,236.62306388375734,orb,features/frame_006773_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6803,227.0,frames/frame_006803.jpg,6804,32.104743,35.210949,120.3,830.342,120.0,45.0,115.38649505003625,235.62230844455527,orb,features/frame_006803_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6833,228.0,frames/frame_006833.jpg,6834,32.104713,35.210909,120.3,830.342,120.0,45.0,111.61877276282469,232.28645697975836,orb,features/frame_006833_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6863,229.0,frames/frame_006863.jpg,6864,32.104667,35.210878,120.2,830.242,120.0,45.0,108.69878799013536,227.1714847344211,orb,features/frame_006863_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6893,230.0,frames/frame_006893.jpg,6894,32.10461,35.210834,120.2,830.242,120.0,45.0,104.55429347380111,220.83336695201797,orb,features/frame_006893_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6923,231.0,frames/frame_006923.jpg,6924,32.104547,35.210776,120.3,830.342,120.0,45.0,99.09109615754517,213.82807887602343,orb,features/frame_006923_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6953,232.0,frames/frame_006953.jpg,6954,32.104479,35.210708,120.3,830.342,120.0,45.0,92.68596826848243,206.2668155565544,orb,features/frame_006953_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,6983,233.0,frames/frame_006983.jpg,6984,32.104407,35.210636,120.3,830.342,120.0,45.0,85.90406815163553,198.26077204214786,orb,features/frame_006983_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7013,234.0,frames/frame_007013.jpg,7014,32.104331,35.210561,120.3,830.342,120.0,45.0,78.83958886261193,189.80994833201365,orb,features/frame_007013_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7043,235.0,frames/frame_007043.jpg,7043,32.10425,35.210495,120.4,830.442,120.0,45.0,72.62284708877982,180.80314937761494,orb,features/frame_007043_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7073,236.0,frames/frame_007073.jpg,7073,32.104166,35.210443,120.4,830.442,120.0,45.0,67.7248081148694,171.46276527681556,orb,features/frame_007073_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7103,237.0,frames/frame_007103.jpg,7103,32.104076,35.210401,120.3,830.342,120.0,45.0,63.76869971309652,161.45521088321482,orb,features/frame_007103_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7133,238.0,frames/frame_007133.jpg,7133,32.103983,35.21036,120.3,830.342,120.0,45.0,59.90678436893894,151.11407134321337,orb,features/frame_007133_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7163,239.0,frames/frame_007163.jpg,7163,32.103888,35.210317,120.3,830.342,120.0,45.0,55.85648291022,140.55054170534814,orb,features/frame_007163_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7193,240.0,frames/frame_007193.jpg,7193,32.10379,35.210273,120.3,830.342,120.0,45.0,51.711988393885754,129.65342692108217,orb,features/frame_007193_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7223,241.0,frames/frame_007223.jpg,7223,32.10369,35.210228,120.3,830.342,120.0,45.0,47.47330082060545,118.53392203974248,orb,features/frame_007223_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7253,242.0,frames/frame_007253.jpg,7253,32.10359,35.210183,120.3,830.342,120.0,45.0,43.234613247325164,107.41441715761273,orb,features/frame_007253_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7283,243.0,frames/frame_007283.jpg,7283,32.103489,35.210138,120.3,830.342,120.0,45.0,38.99592567404487,96.18371722773618,orb,features/frame_007283_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7313,244.0,frames/frame_007313.jpg,7313,32.103388,35.210093,120.3,830.342,120.0,45.0,34.75723810076457,84.95301729706955,orb,features/frame_007313_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7343,245.0,frames/frame_007343.jpg,7343,32.103289,35.210049,120.3,830.342,120.0,45.0,30.612743584430316,73.94470746347665,orb,features/frame_007343_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7373,246.0,frames/frame_007373.jpg,7373,32.103187,35.210003,120.3,830.342,120.0,45.0,26.279862954203978,62.602812484273144,orb,features/frame_007373_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7403,247.0,frames/frame_007403.jpg,7403,32.103086,35.209957,120.3,830.342,120.0,45.0,21.94698232397764,51.37211255360652,orb,features/frame_007403_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7433,248.0,frames/frame_007433.jpg,7433,32.103009,35.209923,120.3,830.342,120.0,45.0,18.74441837978091,42.81009379493546,orb,features/frame_007433_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7463,249.0,frames/frame_007463.jpg,7463,32.102991,35.209915,120.2,830.242,120.0,45.0,17.99087392220475,40.80858291653134,orb,features/frame_007463_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7493,250.0,frames/frame_007493.jpg,7493,32.102988,35.209913,120.3,830.342,120.0,45.0,17.802487807643384,40.474997770130656,orb,features/frame_007493_orb.npz,extracted
4cf8d389-690a-422e-9621-e1b8f17f3615,7522,251.0,frames/frame_007522.jpg,7523,32.102987,35.209912,120.3,830.342,120.0,45.0,17.708294750697345,40.363802720803704,orb,features/frame_007522_orb.npz,extracted
